ID,Kerne_A,Cyto_A,K/C,KerneShort,CytoShort,KerneLong,CytoLong,KerneElong,KerneRund,CytoRund,CytoElong,KernePeri,CytoPeri,Class
148719308-148719348-005.BMP,4976.75,7823.5,0.388801,79.1160491808,124.8733956522,92.3579991122,167.7378907701,0.8566236811,0.742859895,0.3540371616,0.7444555018,269.75,466.75,1
148719308-148719357-001.BMP,2780.25,6897.25,0.2872901059,49.9260494023,81.9923693689,73.3484832836,160.112460477,0.680669145,0.6579784841,0.3425593482,0.5120923701,192.5,407.25,1
148719308-148719357-002.BMP,2377.25,8413.875,0.2202967717,33.5787154651,85.1177878091,90.3548559846,182.5705343148,0.3716315532,0.3707506991,0.3213992072,0.4662186487,204.5,431.5,1
148719372-148719378-001.BMP,9242.5,42028.625,0.1802671582,84.8494650391,234.59437818,143.2654878189,382.1020806015,0.5922533496,0.5733455051,0.3665190022,0.6139573431,361.0,1263.25,1
148839765-148839773-001.BMP,8255.875,62517.5,0.1166522721,97.2911996571,264.9734386686,116.9273278579,394.7074866278,0.8320655354,0.7688492193,0.5109295174,0.6713159685,340.0,1129.25,1
148839825-148839835-001.BMP,6809.5,27170.5,0.2003972925,83.1498825547,187.9475068197,111.4854250564,309.5545186231,0.7458363505,0.6975721844,0.3610218218,0.6071547838,301.125,761.25,1
148841826-148841854-001.BMP,6125.875,30116.125,0.1690269577,81.4223959569,191.3096580048,104.7377677822,271.679958775,0.7773928897,0.7110033087,0.5195101109,0.7041728763,315.125,719.5,1
148842055-148842064-001.BMP,7061.375,47300.5,0.129895722,80.9878433423,213.7833304568,112.0044641967,381.0774199556,0.7230769231,0.7166856828,0.4147146886,0.5609971078,314.25,1242.125,1
148881675-148881704-001.BMP,4544.25,25296.375,0.1522840088,60.8660010522,147.396816454,93.1718841711,309.803163315,0.6532657528,0.6665037209,0.3355804975,0.4757756986,248.5,758.125,1
148881729-148881744-001.BMP,5427.0,39530.0,0.1207153502,63.9514570852,247.0972755639,104.2353107157,334.2125072465,0.6135296825,0.6359752425,0.4506003617,0.7393417966,270.125,959.5,1
148881870-148881960-001.BMP,2238.75,7585.25,0.2278857899,41.6980547401,98.7108011184,71.6100551599,152.8201557387,0.5822932917,0.5558629155,0.4135411603,0.6459278924,179.5,380.0,1
148881870-148881960-002.BMP,3177.625,7195.875,0.3063213959,60.3740886452,104.1306851582,68.6221538572,145.0965195999,0.8798046294,0.8591798276,0.4351908331,0.7176649409,208.25,400.625,1
148881870-148882178-001.BMP,1121.375,3757.375,0.2298488342,41.4258373482,68.3294088364,37.947331922,112.7918436767,1.0916666667,0.9915131906,0.376044524,0.6058009747,126.375,315.5,1
148881870-148882178-002.BMP,2020.5,2818.0,0.4175880955,45.2756264776,79.5050127905,58.3095189485,82.9759001156,0.7764705882,0.7566413236,0.5211313053,0.9581699346,169.0,262.125,1
148881870-148882187-001.BMP,2382.125,9006.25,0.2091716334,51.6737494396,106.3197507573,62.8171950982,168.5763921787,0.8226051698,0.7686304487,0.4035158579,0.630691815,175.375,490.625,1
148882307-148882323-001.BMP,6734.375,16868.5,0.2853201146,84.4175736749,171.5257952071,109.0412765883,274.3319157517,0.7741799832,0.7211499209,0.2853868195,0.6252491429,328.625,821.5,1
148882307-148882323-002.BMP,6076.875,15219.125,0.2853528832,89.4022393027,144.2916191386,103.4649699174,228.9737976276,0.8640822046,0.7227760447,0.3695968221,0.6301665109,299.125,565.0,1
148882307-148882410-001.BMP,3734.625,13856.625,0.2123001492,59.8675339531,142.2698843747,94.6255779375,169.7056274848,0.6326781327,0.5310556438,0.6125973231,0.8383333333,310.625,479.0,1
148882307-148882447-001.BMP,3689.125,15230.625,0.1949880416,70.9673234087,159.2982949612,71.5681493403,208.0624906128,0.9916048419,0.9170519007,0.4479610543,0.7656271656,221.25,584.0,1
148882535-148882616-001.BMP,4329.375,19188.25,0.1840906554,78.8331353471,152.0999407749,92.8924108849,248.8955604265,0.8486499015,0.6388146314,0.3943766436,0.6110994528,302.25,649.625,1
148882535-148882616-002.BMP,4073.5,10305.125,0.2833024716,69.3931095272,120.8095431862,80.4114419719,171.6420694352,0.8629755645,0.8021251601,0.4453648099,0.7038457622,255.75,523.0,1
148882671-148882687-001.BMP,3988.25,10063.0,0.2838359577,71.5049952016,139.7565859574,77.8267306264,160.5147968257,0.9187716691,0.8383684356,0.4972873875,0.8706772754,244.75,474.625,1
148882671-148882687-002.BMP,6798.25,16053.875,0.2974887456,78.8146599526,128.2764919489,113.2784180681,296.2195131992,0.6957605985,0.6745480623,0.2329499749,0.433045381,312.75,764.0,1
148883900-148883907-001.BMP,4710.875,9257.75,0.3372468657,74.5831335117,148.8387554179,86.4002314812,147.8512766262,0.8632283992,0.8034926109,0.539219277,1.0066788655,256.875,502.625,1
148883996-148884017-001.BMP,4583.25,4178.875,0.5230751673,72.6215086004,109.7123767252,88.1419309977,129.7574660665,0.8239155618,0.7511359433,0.3160128825,0.8455187979,282.875,408.625,1
148884702-148884710-001.BMP,3968.125,35931.0,0.0994539354,63.5989666872,180.455978547,85.8661749468,306.8061277093,0.7406754374,0.6852534475,0.4860168924,0.5881759269,269.5,823.75,1
148884702-148884710-002.BMP,3979.25,25856.75,0.1333707602,67.5159751211,188.3825859336,84.2911620515,220.4450044796,0.8009852217,0.7130947865,0.6774598032,0.8545559305,240.625,911.5,1
148886869-148886897-001.BMP,7544.0,16355.375,0.3156567902,100.1843367574,130.1843824675,108.2404730219,272.4059470716,0.9255718675,0.8198462893,0.2806321706,0.4779058015,348.75,653.875,1
149011613-149011656-001.BMP,4444.625,31944.25,0.122142413,72.9291865903,200.4891260885,80.6535802057,337.3499666518,0.9042275173,0.8699573115,0.3573892388,0.5943060498,242.375,903.375,1
149014929-149015022-001.BMP,4665.625,12932.25,0.2651243403,75.1418612749,135.6812878513,83.7615663655,192.2004162326,0.8970923603,0.8467015751,0.4457337945,0.7059364933,280.375,547.5,1
149014929-149015022-002.BMP,4740.875,9186.125,0.3404089179,70.1667738092,103.0195448816,103.3537614216,196.3899182748,0.6788990826,0.5650879542,0.303252291,0.5245663616,298.875,507.75,1
149015418-149015435-001.BMP,3160.375,20844.375,0.1316562347,60.5346889212,162.5233691418,72.7186358508,221.7588780635,0.8324508321,0.7609520473,0.5396807966,0.7328832584,209.875,594.75,1
149015418-149015435-002.BMP,2438.5,21351.125,0.1025026666,51.5454610831,162.4169917073,63.0317380373,239.7039841137,0.8177699471,0.7814736043,0.4731298805,0.6775731839,179.25,661.375,1
149053423-149053447-001.BMP,5946.0,13813.375,0.3009204492,86.7126930542,172.6582539398,89.375611886,174.8656627243,0.970205308,0.947756927,0.5751761167,0.9873765452,280.125,562.5,1
149053945-149053983-001.BMP,3072.0,10868.75,0.2203611714,56.6889770213,109.8473122868,72.0069441096,196.1631973638,0.787270974,0.7543668045,0.3596289579,0.55997921,206.25,507.625,1
149054277-149054304-001.BMP,3344.375,9650.75,0.2573561239,55.4558503095,109.7503164404,77.9358710736,176.1817243644,0.711557458,0.7010521077,0.3958671565,0.6229381443,211.75,483.625,1
149054277-149054304-002.BMP,4934.25,13866.875,0.2624444016,80.8046857149,140.3667186325,84.5990543682,208.24024587,0.9551488054,0.8778094486,0.4071546355,0.6740614334,259.0,554.875,1
149054526-149054540-001.BMP,3238.0,5918.5,0.3536285699,48.888385035,107.3311424537,85.2349693494,144.5060552365,0.5735719202,0.5674810249,0.3608690856,0.7427449478,218.125,455.375,1
149054526-149054563-001.BMP,3189.5,6981.25,0.3135953592,55.4938685117,114.1041419944,82.2253002427,128.7245120402,0.6749001627,0.6006504257,0.5364395638,0.8864212432,223.0,414.625,1
149054642-149054677-002.BMP,4067.75,9375.625,0.3025839865,62.7402020498,97.126986705,88.8425573698,198.2044399099,0.706195363,0.6561789127,0.3038670359,0.4900343643,243.75,508.0,1
149054642-149054677-003.BMP,2425.0,5702.625,0.2983651436,61.037477085,116.1602312232,56.0802995712,106.9298835686,1.0883942766,0.9817506823,0.6350190361,1.0863214973,184.125,444.875,1
149058881-149058910-001.BMP,3556.125,8448.125,0.2962388321,61.1807402268,98.2350544286,76.2167960492,176.9124077051,0.8027199174,0.7794455115,0.3436796865,0.5552750975,213.375,449.25,1
149059215-149059228-001.BMP,2248.5,16316.5,0.1211150013,50.904820707,141.080412809,59.1692487699,199.3614807329,0.8603256213,0.8177318241,0.5227025546,0.707661341,169.0,550.5,1
149059215-149059228-002.BMP,1948.0,7017.875,0.2172682532,43.4954165079,123.1069070241,57.4543296889,137.2953021775,0.7570433202,0.7513694738,0.4740284334,0.8966578249,160.25,396.125,1
149061666-149061726-001.BMP,2516.5,6445.875,0.2807849482,50.3153630318,98.8144472113,65.9241988954,176.4114508755,0.7632305568,0.7372543291,0.263717199,0.5601362424,187.125,435.25,1
149061666-149061726-002.BMP,3056.625,5698.375,0.3491290691,56.7803218597,86.6180951337,71.0633520178,149.3452376208,0.799009901,0.7706565987,0.3252957492,0.5799856528,210.375,386.75,1
149061666-149061726-003.BMP,2626.25,7603.25,0.2567329782,50.7757760489,97.8565153666,69.0289794217,145.9075049475,0.7355718783,0.701751386,0.4547305448,0.6706749965,184.5,381.0,1
149095913-149095926-001.BMP,5584.125,13695.375,0.2896405508,78.7341825771,143.7710046405,91.065910197,240.7509086172,0.8645845894,0.8573409831,0.3008487264,0.5971774124,265.375,585.75,1
149095972-149095990-001.BMP,6714.375,7199.0,0.482584204,76.4549330173,124.8751188042,109.986362791,165.2210640324,0.6951310242,0.7067047837,0.3357774006,0.7558062862,303.75,456.25,1
149099276-149099290-001.BMP,5786.25,23659.5,0.196505438,79.2052354068,179.9648725899,101.0791768862,257.8003103179,0.7835959675,0.7210807787,0.4532614768,0.6980785724,288.625,728.125,1
149099276-149099290-002.BMP,3396.25,30130.875,0.1012985754,49.1872099866,199.6150923246,92.8493403315,244.7059459842,0.5297529289,0.5015937599,0.6406676837,0.8157345402,228.625,749.125,1
149099398-149099421-001.BMP,4848.25,22344.125,0.1782944667,78.2527161089,147.8449178339,89.2748564827,247.935475477,0.8765370138,0.7745274307,0.4628029598,0.5963040083,280.625,647.75,1
149099502-149099525-001.BMP,3623.625,17939.125,0.1680502255,65.4739069331,191.6987525015,75.6637297521,183.611001849,0.8653275109,0.8058939118,0.6775072924,1.04404829,224.25,592.0,1
149099502-149099525-002.BMP,3444.0,22669.625,0.1318851749,56.3938254674,160.5474326737,81.8352002503,228.9541438804,0.6891145289,0.6547763166,0.5506269175,0.7012209081,216.0,637.75,1
149100006-149100018-001.BMP,2691.375,10276.125,0.2075477154,49.3056778499,119.8722450829,70.2353187506,164.57521077,0.7020068924,0.6946614798,0.483070656,0.7283736385,185.75,458.875,1
149102442-149102451-001.BMP,3511.125,6297.625,0.3579584555,68.6250253631,118.3525817576,71.3442359269,125.4472000485,0.9618860511,0.8782913942,0.5095243813,0.9434453835,213.25,370.0,1
149102442-149102460-002.BMP,2379.125,11351.25,0.1732745828,49.1235108235,127.8802095861,66.6483308118,159.5242928209,0.7370553805,0.6819441765,0.5679369845,0.8016347061,179.375,446.375,1
149105003-149105050-001.BMP,2770.125,7410.625,0.2720943938,46.724986787,102.7044036521,85.9069263797,135.2035502492,0.543902439,0.4779177092,0.5161652517,0.7596280088,213.75,388.0,1
149105003-149105050-002.BMP,3699.5,7120.625,0.3419091739,60.080453803,106.7796399462,81.0246875958,183.2184488527,0.741507997,0.7174942415,0.2700783858,0.5827996068,221.125,456.375,1
149140169-149140178-001.BMP,4714.75,16775.75,0.2193876364,72.4857415638,133.0254359911,95.7705591505,213.5907301359,0.7568687309,0.6544926018,0.4681955304,0.622805287,267.625,563.25,1
149140169-149140178-002.BMP,4283.25,9531.0,0.3100602639,71.3908480072,121.3207821916,78.9176786278,185.6071119327,0.9046242775,0.8756588439,0.3522567809,0.6536429608,248.5,500.875,1
149140169-149140188-001.BMP,5631.375,7478.125,0.429564438,74.8600894089,94.1159735748,95.5248658727,180.4688338744,0.7836712329,0.7857632155,0.2923468473,0.5215081826,273.875,465.125,1
149316852-149316872-001.BMP,6046.625,26556.75,0.1854600942,78.8391857303,201.2046387276,101.0791768862,251.0975905898,0.7799745522,0.7535286348,0.5362903137,0.8013005551,290.5,807.125,1
149317002-149317018-001.BMP,3606.75,6950.75,0.3416291736,66.5807486409,103.5790051352,75.0066663704,148.4856895462,0.8876644152,0.8162560839,0.4013955808,0.6975689405,244.0,418.125,1
149357849-149357874-001.BMP,4430.375,9763.125,0.3121411209,70.0035189528,97.4463589851,90.8240056373,209.458826503,0.7707600921,0.6838318157,0.2833359203,0.4652291842,264.0,529.5,1
149788716-149788727-001.BMP,3880.5,11646.5,0.2499194951,69.3997610225,135.3531238681,82.5651258099,166.9041641182,0.8405456946,0.7247771825,0.5323180658,0.8109631331,233.0,526.375,1
149788716-149788727-002.BMP,4571.75,15157.375,0.2317259382,66.1617532881,122.1119499582,88.2836338174,286.6304240656,0.7494226328,0.7468479457,0.2349035292,0.4260257799,241.5,737.0,1
149788716-149788727-003.BMP,3166.0,9689.0,0.246285492,51.4305544075,101.1387474847,80.2246844805,212.0848886649,0.641081417,0.6263325666,0.2742645164,0.4768786127,216.125,549.0,1
149788987-149788996-001.BMP,7673.25,18517.25,0.29297837,97.4055684732,131.2422176305,113.0530848761,286.7141433554,0.8615914248,0.7644069585,0.286806094,0.4577458792,326.625,751.25,1
149788987-149788996-003.BMP,5606.0,14176.25,0.2833853581,79.6079712269,171.4055021108,97.4525525576,183.5647024893,0.8168895441,0.7515826985,0.5356648295,0.9337606838,296.375,631.625,1
149788987-149789006-001.BMP,4216.25,9090.375,0.3168534471,63.7726537151,113.322325401,81.7435012707,177.8819833485,0.780155642,0.8033966223,0.3657867684,0.6370646609,236.75,497.0,1
153266866-153266917-001.BMP,2877.625,8291.375,0.2576439251,53.1456830252,94.6141259142,72.3671196055,169.4461566398,0.7343899179,0.6996192371,0.3676827295,0.5583728058,200.25,440.375,1
153266866-153266917-002.BMP,6122.5,7447.75,0.4511707596,75.7735570425,101.3664086421,106.9766329625,201.1218536112,0.7083187697,0.6811787061,0.2344318868,0.5040049444,292.0,484.375,1
153268036-153268083-001.BMP,4461.25,17768.125,0.2006916524,68.3698632604,132.4097157417,84.9058301885,242.4066830762,0.8052434457,0.7879372894,0.3850016063,0.5462296421,238.5,625.5,1
153268807-153268826-001.BMP,5839.375,36900.125,0.1366271248,77.0919785779,195.3958960787,99.1413132856,314.0700558793,0.7775969071,0.7564272222,0.4763047279,0.6221411192,271.75,847.625,1
153275719-153275737-001.BMP,6518.5,10926.375,0.373662752,81.5727071843,112.6938183897,110.4536101719,206.2934802654,0.7385245902,0.6802960633,0.3269002216,0.546279108,304.25,534.25,1
153275831-153275844-001.BMP,9191.75,16704.125,0.3549503541,109.0329497398,176.2156843222,120.4865137681,244.2007370996,0.904939037,0.806178934,0.3566480952,0.7216017708,357.5,739.625,1
153313074-153313079-001.BMP,4990.375,20228.5,0.1978825384,70.1829087285,192.0290773509,95.9635347411,212.2074456752,0.7313497665,0.6899709842,0.5719427547,0.9049120625,253.75,660.375,1
153314083-153314092-002.BMP,2624.375,15517.625,0.1446574248,49.1507682161,138.2868151461,74.4647567645,192.3538406167,0.6600541028,0.6026073995,0.533990643,0.7189189189,196.0,507.5,1
153314466-153314473-001.BMP,2979.375,17309.25,0.1468495278,64.9816313418,152.9730116101,59.5399025864,197.060904291,1.0913963329,1.0700869023,0.5675281742,0.7762727577,193.75,545.75,1
153314466-153314473-002.BMP,3539.0,11294.25,0.23858561,63.4141915913,118.2882234584,76.8439978138,167.3708457289,0.8252328535,0.7630812445,0.5133432952,0.7067432978,234.375,455.5,1
153314466-153314473-003.BMP,3088.75,25483.5,0.108103142,55.8517449372,170.1331853616,70.1141925718,265.3450583674,0.7965825875,0.7999834507,0.4608368358,0.641177139,199.5,692.75,1
153314759-153314767-002.BMP,3269.375,4891.25,0.4006280156,58.7061489894,89.3560678858,73.2461603089,150.7116452037,0.8014911463,0.7758988885,0.27418037,0.5928942502,203.75,393.625,1
153314759-153314767-003.BMP,3354.0,6039.25,0.3570649136,65.6019835312,98.9964436633,71.4002801115,133.8431918328,0.918791683,0.8376707401,0.4292403662,0.7396449704,208.0,359.5,1
153314857-153314882-001.BMP,3916.75,4666.875,0.4563048828,66.2980977671,108.4350476622,77.9358710736,114.6123902552,0.8506750082,0.8210340775,0.4523484927,0.9461023143,221.5,336.625,1
153314857-153314882-002.BMP,7403.875,18265.875,0.2884280135,96.3770177786,207.2366085444,114.2803570173,183.6355085489,0.843338438,0.721815194,0.689663554,1.12852144,317.0,579.0,1
153354589-153354597-001.BMP,5879.875,10975.75,0.3488375542,86.6256772968,164.7220582578,89.627004859,155.3222456701,0.9665131333,0.9319668079,0.579264619,1.0605181347,277.25,585.875,1
153354589-153354597-002.BMP,4215.0,9555.0,0.3061002179,66.6132508895,145.3485634986,84.1724420461,145.8012345627,0.7913902611,0.7574741963,0.572292965,0.9968952865,245.25,516.625,1
153354858-153354901-001.BMP,8120.25,36186.125,0.1832749802,103.2735610256,212.7438103564,102.0784012414,284.9859645667,1.0117082534,0.9922287345,0.5672901649,0.7465062733,328.75,797.75,1
153354858-153354901-002.BMP,6985.0,36721.125,0.1598174169,94.3229450829,203.4756880846,103.3682736627,341.4805997418,0.9124941507,0.8323423697,0.4009535154,0.595863098,304.25,914.375,1
153655593-153655600-001.BMP,5815.25,3537.375,0.6217773085,76.5708005436,113.825820026,95.4410813015,124.4708801286,0.8022834559,0.8128451271,0.2907071409,0.914477506,280.5,383.0,1
153655593-153655600-002.BMP,4751.875,7432.5,0.3899974352,76.3215357182,117.702908955,85.375640554,145.7737973711,0.8939497874,0.8300555854,0.4453342549,0.8074352941,261.0,419.375,1
153655593-153655608-001.BMP,6636.25,28270.5,0.19011366,96.6126199042,161.2221119774,91.4166286843,294.4571276094,1.0568385784,1.0110728645,0.4151446693,0.5475232109,304.5,741.5,1
153656862-153656873-001.BMP,4136.75,18193.75,0.1852511139,64.304592843,169.6178874481,85.2349693494,196.0229578391,0.7544390915,0.7249929369,0.6028627708,0.8652960312,229.5,579.0,1
153656862-153656891-001.BMP,6588.25,13359.75,0.3302712051,84.6716987051,182.008323243,105.678758509,173.118456555,0.801217765,0.7511121446,0.5675729732,1.0513513514,308.5,552.125,1
153656957-153656964-001.BMP,5463.875,23490.0,0.1887096287,79.3602978533,180.7640989989,92.4391691871,257.0311265197,0.8585137507,0.8141394637,0.4527116765,0.7032770756,266.75,695.625,1
153657257-153657289-001.BMP,3267.375,12142.25,0.2120346861,70.9905044703,128.2059005708,65.2763356815,175.1713446886,1.0875381366,0.9763320952,0.5038289999,0.7318885449,214.0,573.125,1
153657257-153657289-002.BMP,4706.5,8085.25,0.3679324565,68.9270826588,104.9699665992,87.8464569576,160.626896876,0.7846313334,0.7765325797,0.3989946137,0.6535018023,243.0,423.125,1
153657327-153657363-001.BMP,5695.125,11712.375,0.3271650151,84.2014343107,101.5747274317,90.0222194794,263.0969403091,0.9353405726,0.8947752174,0.2154385873,0.3860733892,269.375,637.0,1
153657327-153657363-002.BMP,6553.25,36352.0,0.1527377186,89.3484635861,209.2174930601,95.5248658727,275.6174885598,0.9353424658,0.9143952928,0.6092911726,0.7590864214,288.75,772.375,1
153657419-153657488-001.BMP,3838.375,10995.75,0.2587530441,69.004913222,122.3274995428,71.5891053164,183.2948444447,0.963902439,0.9535943098,0.4167105314,0.6673810162,222.0,548.875,1
153657419-153657488-002.BMP,5548.375,15272.5,0.2664813559,88.7826392031,157.9184124253,94.8946784599,242.0743687382,0.9355913381,0.7844986629,0.3318353404,0.6523549488,298.125,652.0,1
153657599-153657610-001.BMP,6199.75,18862.375,0.2473752724,83.1655187038,182.9223380773,101.4001972385,224.5105788153,0.8201711729,0.7677267912,0.476467052,0.8147604404,283.5,619.25,1
153657599-153657610-002.BMP,7068.0,11586.625,0.3788872733,79.6054926594,138.7272931307,120.9338662245,188.8597363124,0.6582564103,0.615333819,0.4136074111,0.7345519794,314.0,519.0,1
153657599-153657622-002.BMP,6046.75,11625.75,0.3421558919,77.6531615697,131.7343748972,112.5388821697,220.1930970762,0.6900118437,0.6078927136,0.3052978166,0.5982675054,315.875,582.375,1
153657599-153657633-001.BMP,5246.25,13891.375,0.274132762,85.8046848946,155.940333994,92.3958873544,171.7323498937,0.9286634649,0.7824449996,0.5997235854,0.9080428591,280.5,526.25,1
153657599-153657633-002.BMP,4295.125,11063.25,0.2796601203,70.4426448953,138.7064326286,81.9390017025,182.0823989297,0.8596961573,0.8145253202,0.4248708268,0.7617783676,235.375,517.75,1
153657698-153657708-001.BMP,7504.625,28732.125,0.2070998365,89.5316155818,211.7447937122,109.2016483392,281.4000710732,0.8198742138,0.801273402,0.4619866865,0.7524688708,308.25,777.625,1
153697097-153697106-001.BMP,5405.125,18343.625,0.2275961893,67.2335948861,160.9130951345,103.817146946,227.7937663765,0.6476155131,0.6385246701,0.4501026931,0.7063981499,269.25,638.375,1
153697726-153697736-001.BMP,8546.875,16348.125,0.3433169311,85.7444106656,131.5778939264,127.1219886566,307.787264194,0.6745049505,0.6734046556,0.2197236362,0.4274962262,356.0,787.125,1
153700207-153700215-001.BMP,3377.125,11418.75,0.228247738,58.9950552085,143.2793051212,72.2772439984,148.6606874732,0.8162327718,0.8231028135,0.6578644367,0.963800905,207.25,512.5,1
153700207-153700224-001.BMP,4436.0,9717.625,0.3134179406,68.1494089401,100.6317552353,87.1320836432,192.6032190801,0.7821390938,0.7439529268,0.3335363498,0.5224822083,240.0,473.25,1
153701009-153701019-001.BMP,2455.75,5296.5,0.3167789996,40.1346162141,76.0434557221,77.4144689318,152.741611881,0.5184381779,0.5217350262,0.289057576,0.4978568367,191.5,405.0,1
153701009-153701019-002.BMP,3636.875,7439.375,0.3283489448,77.0205299831,141.5664300166,71.0070419043,118.8276062201,1.0846886156,0.9184079868,0.6708290679,1.1913597734,224.875,403.125,1
153701139-153701148-001.BMP,6048.625,20948.25,0.2240490798,94.5250334728,191.0183040845,89.9444272871,230.8679276123,1.0509270705,0.9519590286,0.5004153901,0.8273921201,282.5,625.25,1
153701557-153701566-001.BMP,8868.75,13560.875,0.3954034006,102.9555196079,181.9699311358,114.8651383145,238.1931988954,0.8963165075,0.8558468404,0.3043260419,0.7639593909,368.0,654.5,1
153701949-153701958-001.BMP,6914.375,9880.75,0.4116894039,83.2292030447,125.5234170965,122.6132129911,204.1372087592,0.6787947319,0.5855830569,0.3018948366,0.6148972931,356.5,565.0,1
153701949-153701964-001.BMP,6372.75,20590.625,0.23634838,83.5513410974,167.7606900353,104.2353107157,268.7936011143,0.8015646572,0.7468050905,0.3628622561,0.6241245675,321.625,837.625,1
153702037-153702051-001.BMP,8681.25,9919.625,0.4667119154,107.8217551411,161.0361530839,106.2308806327,191.5097908724,1.0149756314,0.9794692776,0.3443684922,0.8408768677,348.5,546.875,1
153702037-153702051-002.BMP,7224.625,9344.75,0.436022783,92.8502346617,155.6952718996,102.239913928,167.943442861,0.9081603367,0.8800036588,0.4218438304,0.9270696685,324.375,527.25,1
153702037-153702051-003.BMP,6156.25,7945.875,0.4365476834,86.0393530326,120.2990220291,96.1769203084,166.0030120209,0.8945945946,0.8473925348,0.3671300311,0.7246797547,288.5,451.25,1
153702037-153702060-001.BMP,9459.625,55562.625,0.1454828924,112.6871806802,223.2821383242,114.236596588,493.0040567784,0.9864367816,0.9229401248,0.2910662751,0.4529012191,362.375,1301.625,1
153829664-153829672-001.BMP,6131.0,38115.875,0.1385634579,83.7458831398,221.0389010921,108.8531120364,327.8246482496,0.7693476243,0.6588093214,0.4515780302,0.6742595539,310.125,883.625,1
153829700-153829705-001.BMP,8549.625,29590.5,0.2241635286,100.1689524538,191.051002831,119.8874472161,305.4734030976,0.8355249426,0.7573728966,0.403752864,0.6254259811,340.25,812.0,1
153829745-153829754-001.BMP,9602.625,48944.25,0.1640160128,90.0775003318,212.0162163171,142.8880680813,571.9090836838,0.6304060342,0.5988363561,0.1905275608,0.3707166442,380.25,1718.0,1
154519964-154519981-001.BMP,4186.75,7543.75,0.3569114701,63.1545692161,97.5441833436,95.0841732361,185.0648534974,0.6641964384,0.5896179254,0.2804461682,0.5270810827,291.875,455.125,1
154520056-154520096-001.BMP,5009.25,21428.75,0.1894715939,65.4546231546,188.5446445475,104.5609869885,217.3384457476,0.625994695,0.5833691749,0.5776088554,0.8675163011,351.5,788.875,1
204870858-204870872-001.BMP,2906.375,3689.125,0.4406602987,56.658586803,79.7454693066,75.6637297521,140.2462120701,0.7488209607,0.6463775689,0.2388092854,0.5686105038,228.125,370.375,1
204870858-204870872-002.BMP,3016.375,3185.125,0.4863944207,51.4914929746,91.5516774461,87.800911157,101.8331969448,0.5864573875,0.4981927529,0.3910730092,0.8990356798,258.5,297.25,1
204870926-204870933-001.BMP,4293.25,5170.5,0.4536520935,62.9568512541,83.1760902895,99.0201999594,155.0806241927,0.6357980622,0.5575049134,0.2737332668,0.5363409563,264.5,407.0,1
204870926-204870933-002.BMP,4524.75,5231.375,0.4637855706,69.6061019124,90.3643042136,89.8053450525,149.6829983665,0.7750774954,0.7143323782,0.2972904942,0.6037045302,280.5,442.875,1
204870951-204870961-001.BMP,7082.375,10109.875,0.4119516061,85.0758098733,152.9340070243,114.0394668525,189.0423233035,0.7460207612,0.6933917663,0.3601951099,0.8089934801,334.125,555.125,1
204870951-204870961-002.BMP,9127.625,13963.75,0.3952828708,85.5350385203,135.6627790736,158.8238017427,238.0756182392,0.5385530228,0.4607196472,0.3136767589,0.5698306281,404.375,588.25,1
204871030-204871038-001.BMP,5864.5,12582.625,0.3179086172,73.1646189854,123.6135847235,109.1237829256,238.3799488212,0.6704736312,0.6270501604,0.2819304131,0.5185569732,291.125,611.25,1
204871030-204871038-002.BMP,9437.375,24331.625,0.2794685955,104.9237689165,214.8797388955,115.121674762,234.2007685726,0.9114162831,0.9066655888,0.5648128922,0.9175022789,353.75,785.75,1
148848523-148848538-001.BMP,4526.875,4328.25,0.5112152567,71.5739804672,103.350129295,80.2246844805,132.0075755402,0.8921690491,0.8955556656,0.3162457856,0.7829105934,244.75,359.25,1
148848523-148848559-001.BMP,2027.5,3012.0,0.4023216589,44.0663357104,70.0339685921,72.0277724215,133.8207756666,0.6117964534,0.4975892785,0.2141499614,0.5233415233,185.375,321.75,1
148848523-148848559-002.BMP,4957.25,4128.5,0.545607132,78.9987549186,93.3364947103,85.912746435,138.8524396617,0.9195230999,0.8551370726,0.2726436442,0.6721991701,254.5,369.75,1
148848523-148848559-003.BMP,1864.25,3956.375,0.3202834747,39.7989206256,74.1942229367,61.9112267687,123.405834546,0.6428385077,0.6192634545,0.3307776679,0.601221354,158.5,342.25,1
148848523-148848559-004.BMP,1700.75,3573.75,0.3224476254,39.2254815078,72.1740603235,57.8705451849,124.6154083571,0.6778142729,0.6465996285,0.2930156367,0.5791744478,157.375,391.375,1
149013033-149013072-001.BMP,2634.0,5752.125,0.3140902383,48.6559690018,94.9246017042,69.4262198308,135.6023598615,0.7008298755,0.6957910707,0.3982941601,0.7000217533,186.125,405.375,1
149014631-149014646-001.BMP,2281.875,4835.375,0.3206118936,51.686534612,97.3359107039,59.2030404625,108.706025592,0.8730385164,0.8289225353,0.5209943864,0.8954049251,172.875,315.625,1
149014631-149014646-002.BMP,1908.5,7102.625,0.2117937549,35.8130757579,91.8927671527,66.1211010193,153.7335357038,0.5416285453,0.5558045908,0.3826412381,0.5977405433,169.125,468.0,1
149014631-149014646-003.BMP,1689.875,4203.625,0.2867353864,42.5406131855,66.6592505258,52.7730992078,139.7855500401,0.8061041293,0.7725729536,0.2739110328,0.4768679632,150.875,364.875,1
